"rating","price","rq","ju","vo","wa","kr","education","gender","income","age"
14,36.3372,0,0,0,1,0,0,1,0,31
1,49.4186,0,0,0,1,0,0,1,0,31
20,20.3488,0,0,0,0,1,0,1,0,31
12,35.6105,0,0,0,0,1,0,1,0,31
1,50.8721,0,0,0,0,1,0,1,0,31
20,21.8023,1,0,0,0,0,1,0,0,22
20,35.6105,1,0,0,0,0,1,0,0,22
18,49.4186,1,0,0,0,0,1,0,0,22
18,20.3488,0,0,1,0,0,1,0,0,22
16,35.6105,0,0,1,0,0,1,0,0,22
13,50.8721,0,0,1,0,0,1,0,0,22
18,21.0756,0,1,0,0,0,1,0,0,22
16,34.8837,0,1,0,0,0,1,0,0,22
13,50.8721,0,1,0,0,0,1,0,0,22
18,21.0756,0,0,0,1,0,1,0,0,22
16,36.3372,0,0,0,1,0,1,0,0,22
15,49.4186,0,0,0,1,0,1,0,0,22
18,20.3488,0,0,0,0,1,1,0,0,22
15,35.6105,0,0,0,0,1,1,0,0,22
13,50.8721,0,0,0,0,1,1,0,0,22
20,21.8023,1,0,0,0,0,1,0,0,18
20,35.6105,1,0,0,0,0,1,0,0,18
20,49.4186,1,0,0,0,0,1,0,0,18
20,20.3488,0,0,1,0,0,1,0,0,18
20,35.6105,0,0,1,0,0,1,0,0,18
20,50.8721,0,0,1,0,0,1,0,0,18
1,21.0756,0,1,0,0,0,1,0,0,18
1,34.8837,0,1,0,0,0,1,0,0,18
1,50.8721,0,1,0,0,0,1,0,0,18
20,21.0756,0,0,0,1,0,1,0,0,18
20,36.3372,0,0,0,1,0,1,0,0,18
20,49.4186,0,0,0,1,0,1,0,0,18
10,20.3488,0,0,0,0,1,1,0,0,18
10,35.6105,0,0,0,0,1,1,0,0,18
10,50.8721,0,0,0,0,1,1,0,0,18
20,21.8023,1,0,0,0,0,1,1,0,22
17,35.6105,1,0,0,0,0,1,1,0,22
10,49.4186,1,0,0,0,0,1,1,0,22
20,20.3488,0,0,1,0,0,1,1,0,22
14,35.6105,0,0,1,0,0,1,1,0,22
8,50.8721,0,0,1,0,0,1,1,0,22
20,21.0756,0,1,0,0,0,1,1,0,22
16,34.8837,0,1,0,0,0,1,1,0,22
6,50.8721,0,1,0,0,0,1,1,0,22
18,21.0756,0,0,0,1,0,1,1,0,22
12,36.3372,0,0,0,1,0,1,1,0,22
10,49.4186,0,0,0,1,0,1,1,0,22
15,20.3488,0,0,0,0,1,1,1,0,22
10,35.6105,0,0,0,0,1,1,1,0,22
8,50.8721,0,0,0,0,1,1,1,0,22
20,21.8023,1,0,0,0,0,0,0,1,58
20,35.6105,1,0,0,0,0,0,0,1,58
15,49.4186,1,0,0,0,0,0,0,1,58
18,20.3488,0,0,1,0,0,0,0,1,58
16,35.6105,0,0,1,0,0,0,0,1,58
15,50.8721,0,0,1,0,0,0,0,1,58
11,21.0756,0,1,0,0,0,0,0,1,58
11,34.8837,0,1,0,0,0,0,0,1,58
8,50.8721,0,1,0,0,0,0,0,1,58
4,21.0756,0,0,0,1,0,0,0,1,58
5,36.3372,0,0,0,1,0,0,0,1,58
5,49.4186,0,0,0,1,0,0,0,1,58
6,20.3488,0,0,0,0,1,0,0,1,58
3,35.6105,0,0,0,0,1,0,0,1,58
5,50.8721,0,0,0,0,1,0,0,1,58
20,21.8023,1,0,0,0,0,1,0,1,46
12,35.6105,1,0,0,0,0,1,0,1,46
4,49.4186,1,0,0,0,0,1,0,1,46
16,20.3488,0,0,1,0,0,1,0,1,46
11,35.6105,0,0,1,0,0,1,0,1,46
6,50.8721,0,0,1,0,0,1,0,1,46
15,21.0756,0,1,0,0,0,1,0,1,46
11,34.8837,0,1,0,0,0,1,0,1,46
6,50.8721,0,1,0,0,0,1,0,1,46
14,21.0756,0,0,0,1,0,1,0,1,46
13,36.3372,0,0,0,1,0,1,0,1,46
2,49.4186,0,0,0,1,0,1,0,1,46
18,20.3488,0,0,0,0,1,1,0,1,46
12,35.6105,0,0,0,0,1,1,0,1,46
2,50.8721,0,0,0,0,1,1,0,1,46
13,21.8023,1,0,0,0,0,1,0,0,54
13,35.6105,1,0,0,0,0,1,0,0,54
13,49.4186,1,0,0,0,0,1,0,0,54
13,20.3488,0,0,1,0,0,1,0,0,54
13,35.6105,0,0,1,0,0,1,0,0,54
13,50.8721,0,0,1,0,0,1,0,0,54
13,21.0756,0,1,0,0,0,1,0,0,54
13,34.8837,0,1,0,0,0,1,0,0,54
13,50.8721,0,1,0,0,0,1,0,0,54
13,21.0756,0,0,0,1,0,1,0,0,54
13,36.3372,0,0,0,1,0,1,0,0,54
13,49.4186,0,0,0,1,0,1,0,0,54
13,20.3488,0,0,0,0,1,1,0,0,54
13,35.6105,0,0,0,0,1,1,0,0,54
13,50.8721,0,0,0,0,1,1,0,0,54
20,21.8023,1,0,0,0,0,0,0,0,25
20,35.6105,1,0,0,0,0,0,0,0,25
18,49.4186,1,0,0,0,0,0,0,0,25
20,20.3488,0,0,1,0,0,0,0,0,25
19,35.6105,0,0,1,0,0,0,0,0,25
10,50.8721,0,0,1,0,0,0,0,0,25
19,21.0756,0,1,0,0,0,0,0,0,25
18,34.8837,0,1,0,0,0,0,0,0,25
15,50.8721,0,1,0,0,0,0,0,0,25
19,21.0756,0,0,0,1,0,0,0,0,25
10,36.3372,0,0,0,1,0,0,0,0,25
5,49.4186,0,0,0,1,0,0,0,0,25
20,20.3488,0,0,0,0,1,0,0,0,25
15,35.6105,0,0,0,0,1,0,0,0,25
10,50.8721,0,0,0,0,1,0,0,0,25
20,21.8023,1,0,0,0,0,1,1,1,29
14,35.6105,1,0,0,0,0,1,1,1,29
5,49.4186,1,0,0,0,0,1,1,1,29
20,20.3488,0,0,1,0,0,1,1,1,29
15,35.6105,0,0,1,0,0,1,1,1,29
5,50.8721,0,0,1,0,0,1,1,1,29
20,21.0756,0,1,0,0,0,1,1,1,29
14,34.8837,0,1,0,0,0,1,1,1,29
5,50.8721,0,1,0,0,0,1,1,1,29
20,21.0756,0,0,0,1,0,1,1,1,29
14,36.3372,0,0,0,1,0,1,1,1,29
5,49.4186,0,0,0,1,0,1,1,1,29
20,20.3488,0,0,0,0,1,1,1,1,29
14,35.6105,0,0,0,0,1,1,1,1,29
5,50.8721,0,0,0,0,1,1,1,1,29
20,21.8023,1,0,0,0,0,1,1,0,24
12,35.6105,1,0,0,0,0,1,1,0,24
1,49.4186,1,0,0,0,0,1,1,0,24
20,20.3488,0,0,1,0,0,1,1,0,24
11,35.6105,0,0,1,0,0,1,1,0,24
5,50.8721,0,0,1,0,0,1,1,0,24
14,21.0756,0,1,0,0,0,1,1,0,24
12,34.8837,0,1,0,0,0,1,1,0,24
5,50.8721,0,1,0,0,0,1,1,0,24
16,21.0756,0,0,0,1,0,1,1,0,24
10,36.3372,0,0,0,1,0,1,1,0,24
1,49.4186,0,0,0,1,0,1,1,0,24
20,20.3488,0,0,0,0,1,1,1,0,24
10,35.6105,0,0,0,0,1,1,1,0,24
1,50.8721,0,0,0,0,1,1,1,0,24
20,21.8023,1,0,0,0,0,0,1,0,18
20,35.6105,1,0,0,0,0,0,1,0,18
20,49.4186,1,0,0,0,0,0,1,0,18
20,20.3488,0,0,1,0,0,0,1,0,18
19,35.6105,0,0,1,0,0,0,1,0,18
17,50.8721,0,0,1,0,0,0,1,0,18
17,21.0756,0,1,0,0,0,0,1,0,18
15,34.8837,0,1,0,0,0,0,1,0,18
10,50.8721,0,1,0,0,0,0,1,0,18
16,21.0756,0,0,0,1,0,0,1,0,18
8,36.3372,0,0,0,1,0,0,1,0,18
4,49.4186,0,0,0,1,0,0,1,0,18
14,20.3488,0,0,0,0,1,0,1,0,18
6,35.6105,0,0,0,0,1,0,1,0,18
5,50.8721,0,0,0,0,1,0,1,0,18
20,21.8023,1,0,0,0,0,1,1,0,26
10,35.6105,1,0,0,0,0,1,1,0,26
1,49.4186,1,0,0,0,0,1,1,0,26
20,20.3488,0,0,1,0,0,1,1,0,26
10,35.6105,0,0,1,0,0,1,1,0,26
1,50.8721,0,0,1,0,0,1,1,0,26
20,21.0756,0,1,0,0,0,1,1,0,26
2,34.8837,0,1,0,0,0,1,1,0,26
1,50.8721,0,1,0,0,0,1,1,0,26
20,21.0756,0,0,0,1,0,1,1,0,26
2,36.3372,0,0,0,1,0,1,1,0,26
1,49.4186,0,0,0,1,0,1,1,0,26
1,20.3488,0,0,0,0,1,1,1,0,26
1,35.6105,0,0,0,0,1,1,1,0,26
1,50.8721,0,0,0,0,1,1,1,0,26
20,21.8023,1,0,0,0,0,1,1,0,20
20,35.6105,1,0,0,0,0,1,1,0,20
17,49.4186,1,0,0,0,0,1,1,0,20
20,20.3488,0,0,1,0,0,1,1,0,20
10,35.6105,0,0,1,0,0,1,1,0,20
7,50.8721,0,0,1,0,0,1,1,0,20
17,21.0756,0,1,0,0,0,1,1,0,20
3,34.8837,0,1,0,0,0,1,1,0,20
3,50.8721,0,1,0,0,0,1,1,0,20
18,21.0756,0,0,0,1,0,1,1,0,20
18,36.3372,0,0,0,1,0,1,1,0,20
7,49.4186,0,0,0,1,0,1,1,0,20
4,20.3488,0,0,0,0,1,1,1,0,20
5,35.6105,0,0,0,0,1,1,1,0,20
5,50.8721,0,0,0,0,1,1,1,0,20
20,21.8023,1,0,0,0,0,1,0,0,33
12,35.6105,1,0,0,0,0,1,0,0,33
3,49.4186,1,0,0,0,0,1,0,0,33
20,20.3488,0,0,1,0,0,1,0,0,33
13,35.6105,0,0,1,0,0,1,0,0,33
4,50.8721,0,0,1,0,0,1,0,0,33
12,21.0756,0,1,0,0,0,1,0,0,33
7,34.8837,0,1,0,0,0,1,0,0,33
1,50.8721,0,1,0,0,0,1,0,0,33
19,21.0756,0,0,0,1,0,1,0,0,33
10,36.3372,0,0,0,1,0,1,0,0,33
1,49.4186,0,0,0,1,0,1,0,0,33
20,20.3488,0,0,0,0,1,1,0,0,33
13,35.6105,0,0,0,0,1,1,0,0,33
4,50.8721,0,0,0,0,1,1,0,0,33
20,21.8023,1,0,0,0,0,1,1,0,49
12,35.6105,1,0,0,0,0,1,1,0,49
10,49.4186,1,0,0,0,0,1,1,0,49
20,20.3488,0,0,1,0,0,1,1,0,49
18,35.6105,0,0,1,0,0,1,1,0,49
17,50.8721,0,0,1,0,0,1,1,0,49
1,21.0756,0,1,0,0,0,1,1,0,49
1,34.8837,0,1,0,0,0,1,1,0,49
1,50.8721,0,1,0,0,0,1,1,0,49
20,21.0756,0,0,0,1,0,1,1,0,49
15,36.3372,0,0,0,1,0,1,1,0,49
10,49.4186,0,0,0,1,0,1,1,0,49
20,20.3488,0,0,0,0,1,1,1,0,49
14,35.6105,0,0,0,0,1,1,1,0,49
9,50.8721,0,0,0,0,1,1,1,0,49
20,21.8023,1,0,0,0,0,1,0,1,59
20,35.6105,1,0,0,0,0,1,0,1,59
20,49.4186,1,0,0,0,0,1,0,1,59
20,20.3488,0,0,1,0,0,1,0,1,59
20,35.6105,0,0,1,0,0,1,0,1,59
20,50.8721,0,0,1,0,0,1,0,1,59
20,21.0756,0,1,0,0,0,1,0,1,59
20,34.8837,0,1,0,0,0,1,0,1,59
20,50.8721,0,1,0,0,0,1,0,1,59
20,21.0756,0,0,0,1,0,1,0,1,59
20,36.3372,0,0,0,1,0,1,0,1,59
20,49.4186,0,0,0,1,0,1,0,1,59
20,20.3488,0,0,0,0,1,1,0,1,59
20,35.6105,0,0,0,0,1,1,0,1,59
20,50.8721,0,0,0,0,1,1,0,1,59
19,21.8023,1,0,0,0,0,1,1,0,24
13,35.6105,1,0,0,0,0,1,1,0,24
1,49.4186,1,0,0,0,0,1,1,0,24
16,20.3488,0,0,1,0,0,1,1,0,24
11,35.6105,0,0,1,0,0,1,1,0,24
1,50.8721,0,0,1,0,0,1,1,0,24
16,21.0756,0,1,0,0,0,1,1,0,24
5,34.8837,0,1,0,0,0,1,1,0,24
1,50.8721,0,1,0,0,0,1,1,0,24
18,21.0756,0,0,0,1,0,1,1,0,24
1,36.3372,0,0,0,1,0,1,1,0,24
1,49.4186,0,0,0,1,0,1,1,0,24
19,20.3488,0,0,0,0,1,1,1,0,24
11,35.6105,0,0,0,0,1,1,1,0,24
1,50.8721,0,0,0,0,1,1,1,0,24
20,21.8023,1,0,0,0,0,1,1,1,31
14,35.6105,1,0,0,0,0,1,1,1,31
8,49.4186,1,0,0,0,0,1,1,1,31
20,20.3488,0,0,1,0,0,1,1,1,31
14,35.6105,0,0,1,0,0,1,1,1,31
8,50.8721,0,0,1,0,0,1,1,1,31
1,21.0756,0,1,0,0,0,1,1,1,31
1,34.8837,0,1,0,0,0,1,1,1,31
1,50.8721,0,1,0,0,0,1,1,1,31
19,21.0756,0,0,0,1,0,1,1,1,31
13,36.3372,0,0,0,1,0,1,1,1,31
8,49.4186,0,0,0,1,0,1,1,1,31
4,20.3488,0,0,0,0,1,1,1,1,31
4,35.6105,0,0,0,0,1,1,1,1,31
4,50.8721,0,0,0,0,1,1,1,1,31
20,21.8023,1,0,0,0,0,1,1,1,27
20,35.6105,1,0,0,0,0,1,1,1,27
20,49.4186,1,0,0,0,0,1,1,1,27
10,20.3488,0,0,1,0,0,1,1,1,27
10,35.6105,0,0,1,0,0,1,1,1,27
10,50.8721,0,0,1,0,0,1,1,1,27
4,21.0756,0,1,0,0,0,1,1,1,27
4,34.8837,0,1,0,0,0,1,1,1,27
4,50.8721,0,1,0,0,0,1,1,1,27
1,21.0756,0,0,0,1,0,1,1,1,27
1,36.3372,0,0,0,1,0,1,1,1,27
1,49.4186,0,0,0,1,0,1,1,1,27
16,20.3488,0,0,0,0,1,1,1,1,27
16,35.6105,0,0,0,0,1,1,1,1,27
16,50.8721,0,0,0,0,1,1,1,1,27
20,21.8023,1,0,0,0,0,1,0,1,58
18,35.6105,1,0,0,0,0,1,0,1,58
16,49.4186,1,0,0,0,0,1,0,1,58
19,20.3488,0,0,1,0,0,1,0,1,58
17,35.6105,0,0,1,0,0,1,0,1,58
12,50.8721,0,0,1,0,0,1,0,1,58
1,21.0756,0,1,0,0,0,1,0,1,58
1,34.8837,0,1,0,0,0,1,0,1,58
1,50.8721,0,1,0,0,0,1,0,1,58
14,21.0756,0,0,0,1,0,1,0,1,58
10,36.3372,0,0,0,1,0,1,0,1,58
9,49.4186,0,0,0,1,0,1,0,1,58
8,20.3488,0,0,0,0,1,1,0,1,58
7,35.6105,0,0,0,0,1,1,0,1,58
6,50.8721,0,0,0,0,1,1,0,1,58
18,21.8023,1,0,0,0,0,1,0,0,34
18,35.6105,1,0,0,0,0,1,0,0,34
6,49.4186,1,0,0,0,0,1,0,0,34
20,20.3488,0,0,1,0,0,1,0,0,34
16,35.6105,0,0,1,0,0,1,0,0,34
10,50.8721,0,0,1,0,0,1,0,0,34
10,21.0756,0,1,0,0,0,1,0,0,34
16,34.8837,0,1,0,0,0,1,0,0,34
2,50.8721,0,1,0,0,0,1,0,0,34
2,21.0756,0,0,0,1,0,1,0,0,34
2,36.3372,0,0,0,1,0,1,0,0,34
4,49.4186,0,0,0,1,0,1,0,0,34
18,20.3488,0,0,0,0,1,1,0,0,34
18,35.6105,0,0,0,0,1,1,0,0,34
15,50.8721,0,0,0,0,1,1,0,0,34
20,21.8023,1,0,0,0,0,1,0,1,27
16,35.6105,1,0,0,0,0,1,0,1,27
10,49.4186,1,0,0,0,0,1,0,1,27
20,20.3488,0,0,1,0,0,1,0,1,27
16,35.6105,0,0,1,0,0,1,0,1,27
10,50.8721,0,0,1,0,0,1,0,1,27
10,21.0756,0,1,0,0,0,1,0,1,27
10,34.8837,0,1,0,0,0,1,0,1,27
1,50.8721,0,1,0,0,0,1,0,1,27
10,21.0756,0,0,0,1,0,1,0,1,27
10,36.3372,0,0,0,1,0,1,0,1,27
1,49.4186,0,0,0,1,0,1,0,1,27
20,20.3488,0,0,0,0,1,1,0,1,27
10,35.6105,0,0,0,0,1,1,0,1,27
1,50.8721,0,0,0,0,1,1,0,1,27
20,21.8023,1,0,0,0,0,1,1,0,36
11,35.6105,1,0,0,0,0,1,1,0,36
7,49.4186,1,0,0,0,0,1,1,0,36
20,20.3488,0,0,1,0,0,1,1,0,36
11,35.6105,0,0,1,0,0,1,1,0,36
6,50.8721,0,0,1,0,0,1,1,0,36
20,21.0756,0,1,0,0,0,1,1,0,36
11,34.8837,0,1,0,0,0,1,1,0,36
6,50.8721,0,1,0,0,0,1,1,0,36
20,21.0756,0,0,0,1,0,1,1,0,36
11,36.3372,0,0,0,1,0,1,1,0,36
7,49.4186,0,0,0,1,0,1,1,0,36
20,20.3488,0,0,0,0,1,1,1,0,36
11,35.6105,0,0,0,0,1,1,1,0,36
7,50.8721,0,0,0,0,1,1,1,0,36
18,21.8023,1,0,0,0,0,1,0,0,20
11,35.6105,1,0,0,0,0,1,0,0,20
1,49.4186,1,0,0,0,0,1,0,0,20
19,20.3488,0,0,1,0,0,1,0,0,20
12,35.6105,0,0,1,0,0,1,0,0,20
1,50.8721,0,0,1,0,0,1,0,0,20
19,21.0756,0,1,0,0,0,1,0,0,20
11,34.8837,0,1,0,0,0,1,0,0,20
1,50.8721,0,1,0,0,0,1,0,0,20
19,21.0756,0,0,0,1,0,1,0,0,20
12,36.3372,0,0,0,1,0,1,0,0,20
1,49.4186,0,0,0,1,0,1,0,0,20
17,20.3488,0,0,0,0,1,1,0,0,20
9,35.6105,0,0,0,0,1,1,0,0,20
1,50.8721,0,0,0,0,1,1,0,0,20
20,21.8023,1,0,0,0,0,0,0,1,46
20,35.6105,1,0,0,0,0,0,0,1,46
10,49.4186,1,0,0,0,0,0,0,1,46
10,20.3488,0,0,1,0,0,0,0,1,46
9,35.6105,0,0,1,0,0,0,0,1,46
12,50.8721,0,0,1,0,0,0,0,1,46
10,21.0756,0,1,0,0,0,0,0,1,46
10,34.8837,0,1,0,0,0,0,0,1,46
10,50.8721,0,1,0,0,0,0,0,1,46
10,21.0756,0,0,0,1,0,0,0,1,46
15,36.3372,0,0,0,1,0,0,0,1,46
7,49.4186,0,0,0,1,0,0,0,1,46
20,20.3488,0,0,0,0,1,0,0,1,46
12,35.6105,0,0,0,0,1,0,0,1,46
12,50.8721,0,0,0,0,1,0,0,1,46
20,21.8023,1,0,0,0,0,1,1,0,20
16,35.6105,1,0,0,0,0,1,1,0,20
12,49.4186,1,0,0,0,0,1,1,0,20
20,20.3488,0,0,1,0,0,1,1,0,20
17,35.6105,0,0,1,0,0,1,1,0,20
14,50.8721,0,0,1,0,0,1,1,0,20
15,21.0756,0,1,0,0,0,1,1,0,20
15,34.8837,0,1,0,0,0,1,1,0,20
13,50.8721,0,1,0,0,0,1,1,0,20
10,21.0756,0,0,0,1,0,1,1,0,20
7,36.3372,0,0,0,1,0,1,1,0,20
5,49.4186,0,0,0,1,0,1,1,0,20
10,20.3488,0,0,0,0,1,1,1,0,20
3,35.6105,0,0,0,0,1,1,1,0,20
5,50.8721,0,0,0,0,1,1,1,0,20
20,21.8023,1,0,0,0,0,0,1,1,61
11,35.6105,1,0,0,0,0,0,1,1,61
5,49.4186,1,0,0,0,0,0,1,1,61
18,20.3488,0,0,1,0,0,0,1,1,61
15,35.6105,0,0,1,0,0,0,1,1,61
3,50.8721,0,0,1,0,0,0,1,1,61
17,21.0756,0,1,0,0,0,0,1,1,61
14,34.8837,0,1,0,0,0,0,1,1,61
2,50.8721,0,1,0,0,0,0,1,1,61
17,21.0756,0,0,0,1,0,0,1,1,61
17,36.3372,0,0,0,1,0,0,1,1,61
1,49.4186,0,0,0,1,0,0,1,1,61
18,20.3488,0,0,0,0,1,0,1,1,61
7,35.6105,0,0,0,0,1,0,1,1,61
6,50.8721,0,0,0,0,1,0,1,1,61
20,21.8023,1,0,0,0,0,0,1,0,70
3,35.6105,1,0,0,0,0,0,1,0,70
4,49.4186,1,0,0,0,0,0,1,0,70
20,20.3488,0,0,1,0,0,0,1,0,70
18,35.6105,0,0,1,0,0,0,1,0,70
2,50.8721,0,0,1,0,0,0,1,0,70
20,21.0756,0,1,0,0,0,0,1,0,70
12,34.8837,0,1,0,0,0,0,1,0,70
1,50.8721,0,1,0,0,0,0,1,0,70
18,21.0756,0,0,0,1,0,0,1,0,70
3,36.3372,0,0,0,1,0,0,1,0,70
2,49.4186,0,0,0,1,0,0,1,0,70
20,20.3488,0,0,0,0,1,0,1,0,70
12,35.6105,0,0,0,0,1,0,1,0,70
16,50.8721,0,0,0,0,1,0,1,0,70
